id,MedHouseVal
37515,1.840096632238746
37516,2.586906218108052
37517,4.962136606964889
37518,1.6443740613745403
37519,1.4546792281351153
37520,2.167439101059527
37521,1.5278169816917142
37522,2.717469313959191
37523,2.863605552430477
37524,2.5092732768168986
37525,1.2311654968379484
37526,1.2164978873186725
37527,4.194714264595459
37528,2.8209929685942416
37529,2.3596766758303978
37530,2.249920900283665
37531,1.218334009574508
37532,1.9028528061937933
37533,3.6226720374513617
37534,2.8363424543426086
37535,1.755967094409386
37536,3.1117562756437387
37537,1.5775994633471937
37538,1.3570374812780053
37539,1.3695968828166445
37540,3.0985259094641484
37541,1.8309494720146702
37542,1.5818484408169198
37543,2.548014952386285
37544,1.6007909975396701
37545,0.7041622360254101
37546,1.5082224306071526
37547,3.4921609545473173
37548,1.0477178609512194
37549,1.9654435937292842
37550,2.7945962915906732
37551,0.7434771033718587
37552,1.9083423692717751
37553,1.8368452325875357
37554,2.271777474782019
37555,0.6680025486900686
37556,1.1553317500473168
37557,1.6377007405418247
37558,0.7796413750911709
37559,2.6048792276625976
37560,2.691409330532589
37561,2.6128267274992725
37562,1.2843217805258165
37563,1.662163286805413
37564,2.1844269961620504
37565,4.7897583219127435
37566,1.0817665676600472
37567,2.3607453641888347
37568,2.6520079654269497
37569,0.5260427912297323
37570,3.958249864939795
37571,2.306367420004919
37572,4.089792622251658
37573,1.3879075815286832
37574,4.084684684954014
37575,1.4583804795310409
37576,3.804611882824419
37577,0.8725416094114038
37578,1.2439772127727131
37579,2.1573513759775373
37580,1.5023643587464286
37581,0.6694151419651989
37582,2.131553219917828
37583,0.7936132321108541
37584,1.3094019373302936
37585,1.9097119030360892
37586,0.6043248651400548
37587,1.3421799522494924
37588,1.9261199695759323
37589,1.8921653465712942
37590,1.5822979099811973
37591,3.6203493737636174
37592,0.6672041175825147
37593,4.5151162677543
37594,1.4638685126826743
37595,0.550601199923967
37596,2.4787580134839926
37597,1.6343579156228993
37598,2.8093772373376757
37599,1.5260816383001723
37600,1.3331694849400244
37601,1.086762461022666
37602,1.7671294359620642
37603,2.0361640647531702
37604,1.41237780064653
37605,0.799031671570817
37606,3.3527013095401004
37607,1.9361272205745321
37608,1.4423168353757385
37609,1.0742315269740776
37610,0.8432053886610841
37611,2.260877482814925
37612,1.745777350198159
37613,2.1455130915823664
37614,0.7568195474439388
37615,1.8200711558732205
37616,1.5737178785516064
37617,1.5611806112682132
37618,2.2670106200246654
37619,1.682198956836666
37620,1.3424660092594687
37621,1.6023915349122988
37622,2.0475473208050325
37623,1.5002928655488672
37624,4.822834463258643
37625,3.516776997463736
37626,1.3427572833569397
37627,2.861178447490488
37628,2.053539163564437
37629,1.4615222107275398
37630,1.5026532548621614
37631,2.283057483759195
37632,1.9371636801826453
37633,1.990092311273031
37634,1.3843381642202168
37635,1.16339032500562
37636,1.3148223465042037
37637,1.5628674725290268
37638,1.6309644316427134
37639,1.639255724508495
37640,1.3679544699368122
37641,0.8666440016433179
37642,2.027086079496171
37643,1.3254119429567608
37644,0.9898390855923076
37645,1.392136314796387
37646,1.0045213201933025
37647,0.9997045330050522
37648,2.152807886676011
37649,3.4325379469992527
37650,1.1766205841606354
37651,2.525946121674549
37652,2.103096671209371
37653,2.52937166778702
37654,3.079622418319974
37655,2.363904456357231
37656,3.165293937382583
37657,0.7255765219585494
37658,1.7569585039548377
37659,2.388188467428546
37660,1.8497933749321986
37661,1.7795582850473597
37662,1.950470355970524
37663,1.8034819320640905
37664,0.7953782781895038
37665,1.2797298796716663
37666,1.2693630454116065
37667,3.7842540130986837
37668,1.4649257172005714
37669,2.4953963751266315
37670,2.1688131114363105
37671,2.2488634568500494
37672,1.5897129875007723
37673,1.2347610845814085
37674,1.632376936554297
37675,1.184308790926727
37676,1.0074165627304368
37677,0.7188068775711121
37678,1.1030110047868678
37679,1.2093564481688042
37680,2.8470651996436
37681,1.3567533175651898
37682,2.402902923558948
37683,2.362821665322621
37684,1.3470483570447294
37685,0.9702889867805634
37686,1.1415473120828608
37687,3.8691981042737984
37688,1.1921191783425282
37689,0.9807749984548647
37690,3.3990301733448893
37691,4.98401258805571
37692,4.730310767173593
37693,2.29952466152726
37694,1.2477717127787753
37695,3.9180529689118675
37696,2.1273541225913557
37697,2.6821882989508414
37698,1.749909943343965
37699,1.2766088499264978
37700,0.9020654701030346
37701,2.806529786221303
37702,4.9841323988392
37703,0.7705140116019455
37704,1.011912900596197
37705,1.8905131285363888
37706,4.081624678655968
37707,3.546313463812914
37708,1.625196542976988
37709,4.793359998681588
37710,4.9846018185293195
37711,2.190722994558326
37712,3.3178166464951406
37713,2.1294453404130307
37714,1.060949453692213
37715,2.11147604413003
37716,1.8462005255039078
37717,1.953767709239044
37718,2.317145155423011
37719,2.9430046207663434
37720,2.4072801402039956
37721,3.5151634823388416
37722,0.9958644427351743
37723,2.3526146669561188
37724,2.888030561653239
37725,2.4176071559840486
37726,1.7134577946143128
37727,4.223810307938585
37728,0.8285115598835198
37729,4.999889654644452
37730,1.6243396340115077
37731,1.3229246702040915
37732,1.179528847155364
37733,2.913419393992091
37734,2.093368090916574
37735,1.0400830873296978
37736,4.540200613179203
37737,1.36380702747882
37738,1.5948532485747844
37739,2.0982797097650274
37740,1.3114507654200027
37741,3.0113900651585324
37742,2.139260014299422
37743,1.5504074339060667
37744,1.329838571668462
37745,3.872379927673029
37746,1.0531622458527767
37747,2.5704336824644534
37748,0.685282514451743
37749,0.6678419933041134
37750,1.3980095739378442
37751,3.074986403890775
37752,0.8478638806495725
37753,3.6834543117979166
37754,1.7694891525211356
37755,3.6937095451293125
37756,1.4026077629526255
37757,1.307704430713038
37758,1.2425622845556403
37759,1.5044356601830369
37760,3.5024612142069627
37761,0.9278192778657308
37762,1.477644868405777
37763,1.994233896717975
37764,4.997769327789375
37765,2.6209719675157213
37766,0.9866241574247767
37767,1.7341316957432371
37768,2.4196910469251733
37769,1.976726418842722
37770,0.5361387074517686
37771,0.7866630350249172
37772,2.47337886302265
37773,2.2779199640266294
37774,4.592228573457733
37775,0.9494997230165596
37776,3.4973892224789895
37777,0.8595763535283139
37778,1.5808051684613764
37779,3.225672845213122
37780,1.7663647368881983
37781,1.8130418742592584
37782,2.951486603191857
37783,2.926081671687664
37784,0.6771641268510089
37785,1.5473249148074584
37786,2.948011950366761
37787,2.2480443404169144
37788,2.0195727366115395
37789,3.52098389761271
37790,2.409264926900082
37791,3.9317742355418175
37792,2.065521063091566
37793,0.7341021679246899
37794,1.383249007260307
37795,3.2791067372390046
37796,1.3956866652164692
37797,1.8562415121469986
37798,3.64186395934289
37799,2.2154524949118812
37800,3.18226872196373
37801,2.5631364158012393
37802,3.9032891438303214
37803,3.7776035190398995
37804,2.5127809329680235
37805,2.4813778234608246
37806,2.412147664155741
37807,3.1342562818429163
37808,0.918640323725775
37809,1.8447128104090036
37810,0.7286248105086324
37811,1.680556455247458
37812,1.3110795284442993
37813,2.3682611774261964
37814,1.620504486011696
37815,2.1013356079880676
37816,2.682912069650683
37817,1.6356606123284463
37818,1.8803573925186536
37819,0.6367800166866721
37820,1.5125961382681292
37821,3.7022530235038045
37822,1.9372666929459983
37823,3.0182223027033785
37824,0.8903814059752977
37825,1.9447612499654872
37826,0.76888601454389
37827,1.1898613279069863
37828,2.434605803259668
37829,2.4896286845607425
37830,1.6049796063116286
37831,1.5841447256224837
37832,1.4293206874183793
37833,3.105057796773048
37834,1.4520675196887824
37835,3.2710146355738807
37836,1.5317229747287855
37837,1.2814102682995618
37838,0.670747508516333
37839,2.730933278066232
37840,0.9926319195387127
37841,3.571197295426859
37842,0.5536827267832656
37843,4.67421259233229
37844,1.483481717343399
37845,2.142381907335326
37846,1.035125985017509
37847,1.7869518104453463
37848,2.706819953183073
37849,2.789636665917764
37850,2.477216552869547
37851,1.2700960141429731
37852,2.785748778942361
37853,3.387907384984992
37854,1.8653128173154558
37855,2.5490657846774556
37856,0.5757039281559436
37857,1.1401693940570476
37858,2.09824110877797
37859,2.0604280994248816
37860,3.6226621729823005
37861,1.82490377440435
37862,0.7521608852406788
37863,3.2876227428230744
37864,1.567964483620811
37865,1.0542398765049699
37866,1.5946194081216434
37867,2.4699044117656466
37868,2.24558470022104
37869,3.2214714001819402
37870,2.3558390862134204
37871,0.8542085881603712
37872,2.312314230558355
37873,1.5050243611825862
37874,1.1427491812037647
37875,2.4034422301330363
37876,2.6230506406372642
37877,4.8472966154707535
37878,1.6442438127324586
37879,2.688389641737141
37880,0.8622475441994428
37881,2.4456834248106882
37882,2.2920017593846147
37883,1.5168870531177032
37884,1.4550251015632223
37885,3.0839914653253735
37886,1.5567705465755708
37887,1.1609541835121568
37888,1.5122963953263955
37889,2.5767923650995592
37890,1.3057575142188487
37891,1.9760763285716312
37892,1.8413406971349657
37893,0.9119215398547984
37894,4.727075747709561
37895,2.1917916513524225
37896,2.1841329198598447
37897,2.110642491325702
37898,4.034576828548591
37899,1.708983130123584
37900,3.7015775992926296
37901,0.7157545228705205
37902,0.5947214773699996
37903,4.758043342837941
37904,2.673417766000612
37905,4.542168882547802
37906,2.7448035161243474
37907,1.5702624161539709
37908,1.231758687471589
37909,2.3789242559541175
37910,1.9352927589819153
37911,3.0909297100939557
37912,1.554141625325403
37913,1.6566887546347135
37914,2.281560699230838
37915,1.3650665264643973
37916,1.0660962147854844
37917,1.174750141137444
37918,1.2328856997176574
37919,1.9475848106189164
37920,4.999441224015772
37921,1.049147638460385
37922,1.6694011501401262
37923,1.1687109092381567
37924,1.7908746037109347
37925,0.8202525419688634
37926,2.1703449737918157
37927,0.8865928867074813
37928,0.8049581617404213
37929,1.6817879014281318
37930,1.398059193123964
37931,2.2998066775970845
37932,2.436966889926719
37933,1.6392798201007996
37934,3.4801338762029466
37935,1.528536692565083
37936,1.2644528285716847
37937,0.9356020405854304
37938,1.5311782324663008
37939,2.058878474753046
37940,1.7621451870791303
37941,3.4352619582855297
37942,1.1851871840465835
37943,2.2935423782539286
37944,2.82861892391942
37945,3.053443636926335
37946,1.4246945115542882
37947,1.792245086226475
37948,1.90048794911143
37949,4.549857012005941
37950,1.9505351379665048
37951,1.1827847795710542
37952,0.9934916822146193
37953,0.646083654938966
37954,1.4313538505650514
37955,1.3714208650552078
37956,0.5070896028661013
37957,1.4999438964929124
37958,2.4905228170536295
37959,1.409232609770879
37960,1.946850857188414
37961,1.8608771373856827
37962,1.3789743572794104
37963,4.085799795216485
37964,0.7491836393593326
37965,1.9853119909602266
37966,2.1512868749439904
37967,3.2653945477773996
37968,2.659239737119327
37969,1.896478302202646
37970,1.0339749688215838
37971,2.717313326324266
37972,3.2854702344706723
37973,1.4325590429935646
37974,2.2879217383536843
37975,1.9802326513053228
37976,1.7914056479746658
37977,2.8277125510147383
37978,1.2706725139010866
37979,2.866882643664531
37980,0.8667658399755982
37981,0.9046520134370336
37982,2.2341858971564807
37983,3.5657743860924396
37984,0.960365637392882
37985,2.4285163003206147
37986,1.5433422099692737
37987,0.8123777087869496
37988,2.698716171490741
37989,1.3363792110730448
37990,2.3894788771162805
37991,1.8906689162285264
37992,1.971163290217432
37993,1.242180442700109
37994,0.6828800886440161
37995,1.282355839054017
37996,3.043278647481317
37997,3.8242266091536177
37998,0.6645069888250607
37999,2.056570136591871
38000,1.8454232627777258
38001,3.422434943151033
38002,1.7970433431813109
38003,1.9906627149981984
38004,1.955446337050711
38005,0.7953177911119488
38006,2.94685108105077
38007,2.1510536541891097
38008,1.0087404286692272
38009,2.2820076649902545
38010,1.516694393486188
38011,0.9349384847692552
38012,1.1159009665344315
38013,4.928538496682111
38014,2.973404924966044
38015,1.7283080046192272
38016,1.96994783443339
38017,2.386981539316151
38018,1.4181274196372726
38019,3.176425467209079
38020,1.5769667309541513
38021,0.808523328187566
38022,0.9124332422547952
38023,2.76809920576979
38024,3.142509912175184
38025,1.5886642702773377
38026,1.6702925810685776
38027,1.7480342875701333
38028,1.1952850449743952
38029,2.3876587428316043
38030,2.5183179765598855
38031,2.358989558678697
38032,0.7507834471217276
38033,1.3195205345313277
38034,2.037260532931789
38035,0.7330956114058639
38036,0.5639747218249892
38037,2.940350481320891
38038,2.026883981322146
38039,1.5784271754950576
38040,1.1434925460640049
38041,1.404567702476621
38042,1.3978261390256568
38043,1.7650941462716982
38044,2.7429399770339815
38045,0.8933899945778866
38046,1.2983058192153805
38047,1.0867599283330256
38048,1.3431292762703295
38049,1.4466043883391746
38050,1.5352954223007613
38051,1.126213474654118
38052,0.7492398251458918
38053,0.6499224678447006
38054,0.7468732647355217
38055,1.4157134943929466
38056,1.2782988252461833
38057,2.7477799656059196
38058,1.8306829623393408
38059,1.790771727184574
38060,1.5281844042727435
38061,1.3904413331060337
38062,3.8918931087746635
38063,2.060833458603356
38064,4.275554499544392
38065,3.8849966799596856
38066,2.3443876509636956
38067,2.696480182825154
38068,0.7778465466975472
38069,2.0341519795292182
38070,2.228005738132541
38071,1.757096819978346
38072,3.048761446807452
38073,2.158094985219867
38074,1.6985498411399846
38075,1.9662138665320714
38076,1.5803084126727507
38077,2.3602276477341073
38078,1.854799622932087
38079,4.955964385345265
38080,1.6133246154689458
38081,3.7271926277947527
38082,2.693813549234782
38083,1.2967032662754072
38084,4.262048377666629
38085,2.5846827435938793
38086,1.1149127575043154
38087,0.7179342464942721
38088,2.1402953091805377
38089,1.69963228672247
38090,1.786499669535881
38091,1.3811903834209889
38092,1.7365163284146523
38093,3.085704179668457
38094,2.0457287237831188
38095,2.2515121602804578
38096,3.510130767422256
38097,1.4681291074822542
38098,1.6064621571099613
38099,1.318650855402651
38100,4.061010720699797
38101,3.417351473981209
38102,1.9038526639922329
38103,1.917606583707033
38104,1.2674334872537607
38105,1.6194976895109183
38106,3.6583484399965234
38107,1.9993448185218237
38108,2.41155028196006
38109,0.9656235736966874
38110,2.0273356935945506
38111,1.9661714047245593
38112,4.999889689046346
38113,2.710856374080908
38114,2.4771535598715877
38115,2.689697122158156
38116,1.711179125021982
38117,4.986523602917247
38118,1.7414701561048866
38119,1.5348101343106573
38120,1.396881698119599
38121,2.2138319601783873
38122,1.1195912507188217
38123,2.875477398957785
38124,1.162392173344579
38125,1.4236066930281346
38126,1.4534054368632157
38127,1.044024981262568
38128,3.2575403298891725
38129,1.1274141586391548
38130,0.5988820512949727
38131,1.1938886279365217
38132,0.7071573549081975
38133,1.2252877169173864
38134,0.8599695667761034
38135,1.8559551100548215
38136,1.1129607470338345
38137,2.5221357414912005
38138,1.7110799041194236
38139,2.4592809608195276
38140,3.296118973728932
38141,2.434166757172188
38142,1.1458258072617267
38143,2.411825588811927
38144,1.6253670771050326
38145,0.9343291699815494
38146,2.1123030415749593
38147,1.1397559134811537
38148,1.264405215940288
38149,2.6701183733049447
38150,2.058998466844029
38151,2.9937319818931543
38152,1.5576131595562943
38153,4.287519868915601
38154,1.900579541761608
38155,3.295511730085157
38156,1.2509150290688054
38157,2.2198751675298722
38158,1.1084990041570262
38159,0.5908353818103856
38160,1.849212435813493
38161,1.7948858970682369
38162,1.7135791927766288
38163,1.253143078337426
38164,1.7652517070719558
38165,2.2876880789711924
38166,2.996106735363769
38167,0.8263582574898137
38168,0.6532581104190806
38169,2.1989248804994017
38170,0.9113017494073364
38171,2.290719316389778
38172,1.4407094893822763
38173,4.259479845942549
38174,2.0720263700758563
38175,1.3665090709455459
38176,1.6197208876827016
38177,3.3730245627714304
38178,1.9026776343267946
38179,1.6869104799794117
38180,1.548414606194471
38181,0.876639596552387
38182,2.3686408603007765
38183,1.969632854425009
38184,1.7290533384495201
38185,2.5700096235152263
38186,4.454652507513987
38187,1.660125474997351
38188,0.7324249720937634
38189,0.8895106892830564
38190,1.5340177447753032
38191,1.161963067839135
38192,1.560051816527305
38193,1.5466758571066028
38194,2.4276504448431124
38195,1.5625895774513205
38196,1.926447358683526
38197,1.9088217731740755
38198,4.495055295844362
38199,0.8421972239214404
38200,1.6133706100460643
38201,1.6022917885355057
38202,2.1038018440849364
38203,1.5508207235578875
38204,2.0517787433493857
38205,1.8125259311101667
38206,2.0419795200659223
38207,1.8318080614527505
38208,2.6217483090622387
38209,0.8702308509106095
38210,1.8173366297223557
38211,0.8360840697598749
38212,1.747285724877512
38213,3.492345306725373
38214,1.4804780020667794
38215,0.769661269761754
38216,2.48691273051168
38217,3.0862222035676106
38218,0.6348651568664896
38219,2.012172359817015
38220,1.4787891193900504
38221,0.8113973738729533
38222,1.8287352991135528
38223,2.349368211882731
38224,2.0928724231934894
38225,1.4792834566462612
38226,2.261319185149032
38227,3.020648958268905
38228,2.7248390482937523
38229,2.1306884077687194
38230,0.8550923877150557
38231,2.4206388092211912
38232,1.773974201140477
38233,2.9833373529062124
38234,3.35526003791183
38235,1.3974015996080553
38236,2.3206006468990825
38237,2.7946905106796014
38238,2.8484500646449065
38239,2.4312583607721674
38240,3.7798650290703812
38241,0.9629642456651745
38242,1.824031327703963
38243,1.6382020310107266
38244,1.6284743688085825
38245,1.6276764255365173
38246,2.0922087585450724
38247,1.1839983674000334
38248,4.966649684550502
38249,2.2046536634428002
38250,4.240104125321658
38251,1.2228253421468895
38252,2.421698398974358
38253,2.0641029006296074
38254,1.8544049141551873
38255,0.7705490722859155
38256,1.4916005705570945
38257,1.1357004124948953
38258,3.9559362306830996
38259,2.1126665260897286
38260,1.1882790109006647
38261,2.0834143194334924
38262,1.1909417323274283
38263,2.771779449674603
38264,3.9997791222501857
38265,1.328335566593399
38266,1.9992855078159848
38267,0.8783156094092839
38268,0.8879965679902712
38269,1.6424314616684486
38270,1.9121783027031023
38271,4.705231182711675
38272,1.655768148907743
38273,4.861443266452417
38274,2.9058629401772214
38275,1.5093373731811708
38276,3.127124884447648
38277,1.2170603258654547
38278,2.3063844240746634
38279,1.7708819254128227
38280,1.6915851287483727
38281,1.6577799738945638
38282,0.7497021054981978
38283,2.8898409875914393
38284,0.9154739561567123
38285,0.8967275014962892
38286,1.3049425168891795
38287,1.722324328231937
38288,1.2670387385817339
38289,1.416880223834613
38290,3.2422398029351216
38291,1.3654297135878863
38292,1.2608440730899906
38293,1.6641514785988323
38294,1.143105218947572
38295,2.6212655557442726
38296,1.1823887078006534
38297,2.0466239124850123
38298,1.7632458909505164
38299,2.3629636658049282
38300,2.288573964648498
38301,1.5155291605008048
38302,3.694651314616943
38303,1.612739978981354
38304,1.8135423780820965
38305,2.1038445358717017
38306,1.1758952354905903
38307,4.042403812954975
38308,1.8672183622893326
38309,2.2454759100096475
38310,1.4399184652608268
38311,2.8311192869237014
38312,2.6808257877338617
38313,1.56427014515855
38314,2.501516161833746
38315,1.484425600711452
38316,1.4512381932969867
38317,2.493361400036174
38318,1.3390333439734952
38319,2.255559145111837
38320,2.2552897989070204
38321,2.595805543754213
38322,2.345321439295315
38323,1.5052303833309706
38324,0.8046164451701571
38325,1.6392253297211157
38326,1.0268148382488957
38327,3.175265123939334
38328,2.0980444683296255
38329,2.599376432557397
38330,1.7386459466053126
38331,3.4141943919567987
38332,2.0141217468367665
38333,1.4667504460709664
